p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	direction
7.47289800589149e-25	-5.74887063030543	0.019	0.26	1.7121156621298e-20	9	TGFBI	down
2.62970873682498e-24	-2.47562595421666	0.141	0.415	6.02492568693971e-20	9	MSN	down
3.52684385660609e-24	-3.87790993790177	0.073	0.3	8.08035195987021e-20	9	COL5A1	down
2.41862295476053e-23	-5.54386876184426	0.012	0.235	5.54130705165186e-19	9	PFN2.1	down
1.16147316821314e-114	2.45881838190337	0.993	0.677	2.66105117569312e-110	9	KRT1	up
3.00727129930173e-89	1.63048349628773	0.998	0.688	6.88995927383019e-85	9	TXN.2	up
1.3030688882286e-66	1.68515887692507	0.941	0.478	2.98546112982054e-62	9	RihA	up
1.02299467311916e-65	1.31434319867483	1	0.786	2.3437830955833e-61	9	S100P	up
8.43788496850878e-64	2.1539118797494	0.777	0.25	1.93320382513505e-59	9	LOC138521299	up
3.08606942473068e-61	1.53346896259173	0.898	0.389	7.07049365900045e-57	9	FXYD3	up
5.13742494624568e-61	1.47915313797838	0.913	0.409	1.17703542943435e-56	9	SERPINB5	up
2.18984515273965e-60	1.24471367381789	0.996	0.688	5.0171542294418e-56	9	KRT5.2	up
3.02258168323529e-60	2.21957274783644	0.631	0.151	6.92503689446038e-56	9	LOC138580568	up
3.16701909860751e-60	1.20210169873426	0.999	0.75	7.25595745681967e-56	9	KRT5	up
5.10855849510702e-43	-4.95297936901093	0.036	0.449	1.17042183681397e-38	10	ANXA1.2	down
5.24063795073786e-42	-4.55564666625094	0.141	0.535	1.20068256089355e-37	10	VIM	down
1.27861894255409e-41	-4.35212069733993	0.04	0.421	2.92944385928568e-37	10	MSN	down
1.56799937657109e-38	-4.01154012492842	0.263	0.611	3.59244337166203e-34	10	COL1A1	down
3.8163025227499e-34	-3.63095683107809	0.401	0.683	8.74353070987229e-30	10	COL1A2	down
1.29395780789549e-33	-2.76300415933662	0.177	0.501	2.96458673366936e-29	10	TXN	down
2.02968529218035e-33	-6.27348639252369	0.01	0.308	4.65021197291441e-29	10	BASP1	down
2.02089565298674e-31	-5.64190403270872	0.022	0.303	4.63007403055791e-27	10	COL5A1	down
2.23352896416574e-30	-4.48993132126863	0.064	0.381	5.11723820980013e-26	10	COL5A2	down
1.03470564952027e-29	-4.41089729969624	0.038	0.291	2.3706141136159e-25	10	S100G	down
5.16825039969577e-130	3.4405037971137	0.975	0.476	1.1840978490743e-125	10	LOC138472541	up
1.62735835121014e-125	3.57836773910661	0.937	0.437	3.72844071845756e-121	10	LOC138472538	up
5.05878813489503e-122	3.26275904611507	0.977	0.515	1.1590189495858e-117	10	LOC138472539	up
5.06295946539285e-109	3.83672925211869	0.844	0.234	1.15997464311615e-104	10	LOC138472540	up
1.19252011395975e-108	3.86152556026413	0.862	0.258	2.73218283309317e-104	10	LOC138472547	up
1.67573181997322e-106	3.96029168146778	0.842	0.22	3.83926917274064e-102	10	LOC138472542	up
4.82153918408353e-106	3.93294655895712	0.816	0.159	1.10466284246538e-101	10	LOC138472545	up
7.13952778114088e-104	2.42453811457708	0.965	0.361	1.63573720993719e-99	10	LPO.2	up
9.29088547862474e-104	3.79807021767543	0.811	0.199	2.12863477200771e-99	10	LOC138472543	up
1.65735016903337e-100	1.84326422159283	0.996	0.552	3.79715497227235e-96	10	TGM3	up
5.412207440863e-45	-2.57325681828867	0.356	0.672	1.23999084677612e-40	11	Fth1	down
1.09901894943896e-39	-2.84003366973484	0.536	0.816	2.51796231505959e-35	11	Fth1.1	down
9.03315771385389e-37	-2.98317103946111	0.178	0.498	2.06958676382107e-32	11	TXN	down
6.41689012947417e-33	-1.67686820891604	0.358	0.63	1.47017369756383e-28	11	FTH1	down
3.10746664552928e-31	-3.30870366999816	0.111	0.442	7.11951683157213e-27	11	ANXA1.2	down
6.39111536002741e-29	-3.99373106242693	0.258	0.526	1.46426844013588e-24	11	VIM	down
