p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	direction
2.05196282770927e-91	2.75372020239104	0.764	0.138	3.86117845290054e-87	2	STOM	up
3.12068601509651e-91	2.61901117554008	0.772	0.126	5.8721948746071e-87	2	S6C6	up
9.28118861736883e-91	3.45174234674429	0.732	0.088	1.74644126213029e-86	2	NRK	up
1.00967413346794e-90	3.60434747256128	0.725	0.1	1.89990381694662e-86	2	RGS10	up
2.08417975536932e-90	3.34053509073473	0.753	0.115	3.92180104567846e-86	2	EPB41L3	up
2.81060481726207e-90	3.06018794666366	0.767	0.155	5.28871508464203e-86	2	ATP6AP2	up
4.11625650203384e-89	3.28908089920707	0.669	0.059	7.74555985987708e-85	2	NCKAP1L	up
8.49165302343165e-88	4.26784928154795	0.616	0.04	1.59787434941913e-83	2	ANPEP	up
5.35644514494599e-87	4.442486472959	0.662	0.043	1.00792228292449e-82	2	WDFY4	up
4.02296056557478e-86	3.14047450954178	0.681	0.109	7.57000489624206e-82	2	MFSD1	up
5.31866863564982e-86	3.51942620092456	0.67	0.088	1.00081387717023e-81	2	SLAMF8	up
6.89938672806082e-86	3.28674004394728	0.69	0.09	1.2982576006192e-81	2	SDR16C5	up
8.55012955499108e-86	4.26003618409609	0.661	0.066	1.60887787836267e-81	2	PRCP	up
3.90260347370212e-85	3.27662056295198	0.733	0.134	7.34352895646528e-81	2	BRI3	up
7.6142456279382e-85	2.14954122748949	0.829	0.24	1.43277259980913e-80	2	ANXA5	up
7.78895610773505e-84	2.90737550656964	0.734	0.078	1.4656478707925e-79	2	VSIR	up
1.37045730030646e-83	3.4450065101164	0.688	0.107	2.57878950198666e-79	2	CD22	up
1.4517789853275e-83	3.06864014867704	0.668	0.06	2.73181251669075e-79	2	CYBB	up
1.60492805021347e-83	5.09779566237595	0.568	0.023	3.01999311208669e-79	2	MPP1	up
4.33722202155153e-82	2.60072820929313	0.69	0.105	8.16135067795351e-78	2	GAS7	up
1.16269414876728e-81	3.21574396399157	0.831	0.366	2.18784157973539e-77	2	SELENOP	up
4.55532600775096e-81	2.97292431852221	0.603	0.059	8.57175694878498e-77	2	ARHGAP30	up
1.08353878692588e-80	3.19380987780573	0.686	0.09	2.03889493535844e-76	2	TSPAN36	up
1.63351592651008e-80	2.27498912357045	0.815	0.359	3.07378691891401e-76	2	GNG5	up
2.12027226534829e-80	4.99647629233707	0.581	0.022	3.98971632170588e-76	2	TASL	up
3.49360754732131e-80	2.13917779498227	0.711	0.079	6.57392132179451e-76	2	LCP1	up
3.79864514740449e-80	3.18276377396885	0.668	0.101	7.14791057387103e-76	2	RNASEK	up
9.03812097806396e-80	2.69930109147565	0.71	0.112	1.70070322444229e-75	2	FXYD5	up
1.65383422308346e-77	3.73786436722843	0.591	0.045	3.11201985757615e-73	2	INPP5D	up
2.09877058227146e-77	2.74624902321626	0.673	0.099	3.94925660466021e-73	2	PLEKHA2	up
7.14295762162086e-77	4.77038262106354	0.544	0.031	1.3440903356604e-72	2	LOC138583015	up
9.41195418991004e-77	4.35889076007354	0.58	0.032	1.77104741991537e-72	2	F13A1	up
3.04038873461982e-76	3.26245718896126	0.663	0.101	5.72109948193412e-72	2	ATP6V1H	up
4.50884499125166e-75	2.21646266634863	0.694	0.087	8.48429362003824e-71	2	TNFRSF1B	up
1.08379446051082e-74	2.71609071062059	0.737	0.186	2.0393760363432e-70	2	ATP6V1E1	up
3.27879126107465e-74	2.90992855165174	0.68	0.124	6.16970151596418e-70	2	ATP6AP1	up
9.69412456718651e-74	2.98659158676815	0.738	0.208	1.82414341980749e-69	2	PLIN2	up
4.2497917916445e-73	2.66070139579837	0.69	0.136	7.99683321433746e-69	2	VAT1	up
6.74779207407035e-72	3.51098959804565	0.608	0.048	1.26973203457782e-67	2	RGS1	up
1.00303275402606e-71	3.62941557930708	0.586	0.043	1.88740673325083e-67	2	MYO1F	up
1.04812619021749e-71	1.33272650068635	0.832	0.238	1.97225905213225e-67	2	PLAUR	up
5.47044963212956e-59	-5.35516667090486	0.108	0.538	1.02937450727782e-54	3	VIM	down
9.17973404045825e-48	-4.54468665746121	0.036	0.427	1.72735055439303e-43	3	MSN	down
1.7428084424879e-43	-6.93424953039909	0.007	0.321	3.27944264622947e-39	3	BASP1	down
7.24764916531156e-41	-5.0411838698988	0.052	0.38	1.36379014343668e-36	3	COL5A2	down
1.75847948846031e-40	-3.19207099284452	0.103	0.441	3.30893085343576e-36	3	ITGBL1	down
